1	Di coniugales tuque genialis tori,
2	Lucina, custos quaeque domituram freta
3	Tiphyn novam frenare docuisti ratem,
4	et tu, profundi saeve dominator maris,
5	clarumque Titan dividens orbi diem, 
6	tacitisque praebens conscium sacris iubar
7	Hecate triformis, quosque iuravit mihi
8	deos Iason, quosque Medeae magis
9	fas est precari: noctis aeternae chaos,
10	aversa superis regna manesque impios 
11	dominumque regni tristis et dominam fide
12	meliore raptam, voce non fausta precor,
13	nunc, nunc adeste, sceleris ultrices deae,
14	crinem solutis squalidae serpentibus,
15	atram cruentis manibus amplexae facem, 
16	adeste, thalamis horridae quondam meis
17	quales stetistis: coniugi letum novae
18	letumque socero et regiae stirpi date,
19	date peius aliud, quod precer sponso malum:
20	vivat, per urbes erret ignotas egens 
21	exul pavens invisus incerti laris,
23a22b	iam notus hospes limen alienum expetat,
22a23b	me coniugem optet quoque non aliud queam
24	peius precari, liberos similes patri "
25	similesque matri, parta iam, parta ultio est: 
26	peperi, querelas verbaque in cassum sero?
27	non ibo in hostes? manibus excutiam faces
28	caeloque lucem, spectat hoc nostri sator 
29	Sol generis, et spectatur, et curru insidens 
30	per solita puri spatia decurrit poli? 
31	non redit in ortus et remetitur diem?
32	da, da per auras curribus patriis vehi,
33	committe habenas, genitor, et flagrantibus
34	ignifera loris tribue moderari iuga:
35	gemino Corinthos litore opponens moras 
36	cremata flammis maria committat duo.
37	hoc restat unum, pronubam thalamo feram
38	ut ipsa pinum postque sacrificas preces
39	caedam dicatis victimas altaribus,
40	per viscera ipsa quaere supplicio viam, 
41	si vivis, anime, si quid antiqui tibi
42	remanet vigoris; pelle femineos metus
43	et inhospitalem Caucasum mente indue,
44	quodcumque vidit Pontus aut Phasis nefas,
45	videbit Isthmos. effera ignota horrida, 
46	tremenda caelo pariter ac terris mala
47	mens intus agitat: vulnera et caedem et vagum
48	funus per artus— levia memoravi nimis:
49	haec virgo feci; gravior exurgat dolor:
50	maiora iam me scelera post partus decent. 
51	accingere ira teque in exitium para
52	furore toto. paria narrentur tua
53	repudia thalamis: quo virum linques modo?
54	hoc quo secuta es. rumpe iam segnes moras:
55	quae scelere parta est, scelere linquenda est domus. 
56	Ad regum thalamos numine prospero
57	qui caelum superi quique regnat fretum
58	assint cum populis rite faventibus,
59	primum sceptriferis colla Tonantibus
60	taurus celsa ferat tergore candido; 
61	Latinam nivei femina corporis
62	intemptata iugo placet et asperi
63	Martis sanguineas quae cohibet manus,
64	quae dat belligeris foedera gentibus
65	et cornu retinet divite copiam, 
66	donetur tenera mitior hostia,
67	et tu, qui facibus legitimis ades,
68	noctem discutiens auspice dextera
69	huc incede gradu marcidus ebrio,
70	praecingens roseo tempora vinculo. 
71	et tu quae, gemini praevia temporis,
72	tarde, stella, redis semper amantibus:
73	te matres, avide te cupiunt nurus
74	quamprimum radios spargere lucidos.
75	Vincit virgineus decor 
76	longe Cecropias nurus,
77	et quas Taygeti iugis
78	exercet iuvenum modo
79	muris quod caret oppidum,
80	et quas Aonius latex 
81	Alpheosque sacer lavat.
82	Si forma velit aspici,
83	cedent Aesonio duci
84	proles fulminis improbi
85	aptat qui iuga tigribus. 
86	nec non, qui tripodas movet,
87	frater virginis asperae,
88	cedet Castore cum suo
89	Pollux caestibus aptior.
90	sic, sic, caelicolae, precor, 
91	vincat femina coniuges,
92	vir longe superet viros.
93	Haec cum femineo .constitit in choro,
94	unius facies praenitet omnibus.
95	sic cum sole perit sidereus decor, 
96	et densi latitant Pleiadum greges
97	cum Phoebe solidum lumine non suo
98	orbem circuitis cornibus alligat.
99	ostro sic niveus puniceo color
100	perfusus rubuit, sic nitidum iubar 
101	pastor luce nova roscidus aspicit.
102	ereptus thalamis Phasidis horridi,
103	effrenae solitus pectora coniugis
104	invita trepidus prendere dextera,
105	felix Aeoliam corripe virginem . 
106	nunc primum soceris, sponse, volentibus.
107	concesso, iuvenes, ludite iurgio,
108	hinc illinc, iuvenes, mittite carmina:
109	rara est in dominos iusta licentia.
110	Candida thyrsigeri proles generosa Lyaei, 
111	multifidam iam tempus erat succendere pinum:
112	excute sollemnem digitis marcentibus ignem.
113	festa dicax fundat convicia fescenninus.
114	solvat turba iocos— tacitis eat illa tenebris,
115	si qua peregrino nubit fugitiva marito. 
116	Occidimus, aures pepulit hymenaeus meas.
117	vix ipsa tantum, vix adnue credo malum,
118	hoc facere Iason potuit, erepto patre
119	patria atque regno sedibus solam exteris
120	deserere durus? merita contempsit mea 
121	qui scelere flammas viderat vinci et mare?
122	adeone credit omne consumptum nefas?
123	incerta vaecors mente vaesana feror
124	partes in omnes; unde me ulcisci queam?
125	utinam esset illi frater! est coniunx: in hanc 
126	ferrum exigatur. hoc meis satis est malis?
127	si quod Pelasgae, si quod urbes barbarae
128	novere facinus quod tuae ignorent manus,
129	nunc est parandum. scelera te hortentur tua
130	et cuncta redeant f inclitum regni decus 
131	raptum et nefandae virginis parvus comes
132	divisus ense, funus ingestum. patri
133	sparsum que ponto corpus et Peliae senis
134	decocta aeno membra: funestum impie
135	quam saepe fudi sanguinem, et nullum scelus 
136	irata feci: suasit infelix amor.
137	Quid tamen Iason potuit, alieni arbitri
138	iurisque factus? debuit ferro obvium
139	offerre pectus— melius, a melius, dolor
140	furiose, loquere, si potest, vivat meus, 
141	ut fuit, Iason; si minus, vivat tamen
142	memorque nostri muneris parcat mihi.
143	culpa est Creontis tota, qui sceptro impotens
144	coniugia solvit quique genetricem abstrahit
145	gnatis et arto pignore astrictam fidem 
146	dirimit: petatur solus hic, poenas luat
147	quas debet, alto cinere cumulabo domum;
148	videbit atrum verticem flammis agi
149	Malea longas navibus flectens moras.
150	Sile, obsecro, questusque secreto abditos 
151	manda dolori, gravia quisquis vulnera
152	patiente et aequo mutus animo pertulit,
