1	 Fato rem publicam regi eamque nunc ad summum evehi, nunc ad minima retrahi Probi mors satis prodidit, nam cum ducta per tempora variis vel erecta motibus vel adflicta, nunc tempestate aliqua nunc felicitate variata omnia prope passa esset quae patitur in homine uno mortalitas, videbatur post diversitatem malorum iam secura continuata felicitate mansura post Aurelianum vehementem principem Probo ex sententia senatus ac populi leges et gubernacula temperante. sed ruina ingens vel naufragii modo vel incendii accensis fataliter militibus sublato e medio tali principe in eam desperationem votum publicum redegit ut timerent omnes Domitianos, Vitellios et senatus ac populo after gubernacula in P. Nerones. plus enim timetur de incertis moribus principis quam speratur, maxime in ea re publica quae recentibus confossa vulneribus Valeriani captivitatem, Gallieni luxuriam, triginta etiam prope tyrannorum caesa civium membra sibimet vindicantium imperia perpessa maeruerit. 
2	 Nam si velimus ab ortu urbis repetere quas varietates sit passa Romana res publica, inveniemus nullam magis vel bonis floruisse vel malis laborasse. et, ut a Romulo incipiam, vero patre ac parente rei publicae, quae illius felicitas fuit, qui fundavit, constituit roboravitque rem publicam atque unus omnium conditorum perfectam urbem reliquit! quid deinde Numam loquar, qui frementem bellis et gravidam triumphis civitatem religione munivit? viguit igitur usque ad Tarquinii Superbi tempora nostra res publica, sed passa tempestatem de moribus regiis non sine gravi exitio semet ulta est. adolevit deinde usque ad tempora Gallicam belli, sed quasi quodam mersa naufragio capta praeter arcem urbe plus prope mali sensit quam tumebat bonis. reddidit se deinde in integrum, sed eo usque gravata est Punicis bellis ac terrore Pyrrhi ut mortalitatis mala praecordiorum timore 
3	 sentiret. crevit deinde victa Carthagine trans maria missis imperiis, sed sodalibus adfecta discordiis exte- ciuium Editor; ciuilium P, editors. imperia ins. by Walter; om. in P; coluuionem ins. after tyrannorum by Richter, foil, by Peter. Here follows in P a misplaced portion, consisting of c. xiii., 1 Augustum to c. xv. 5 fuisse; see Intro, to Vol. L, p. xxxiii. f. So Editor; tumebat boni P; habuerat boni Peter; timebant boni Hohl (from *s ). nuato felicitatis sensu usque ad Augustum bellis civilibus adfecta consenuit. per Augustum deinde reparata, si reparata dici potest libertate deposita, tamen utcumque, etiamsi domi tristis fuit, apud exteras gentes effloruit. passa deinceps tot Nerones per Vespasianum extulit caput, nec omni Titi felicitate laetata, Domitiani vulnerata inmanitate, per Nervam atque Traianum usque ad Marcum solito melior, Commodi vecordia et crudelitate lacerata est. nihil post haec praeter Severi diligentiam usque ad Alexandrum Mamaeae sensit bonum, longum est quae sequuntur universa conectere; uti enim principe Valeriano non potuit et Gallienum per annos quindecim passa est. invidit Claudio longinquitatem imperii amans varietatum et prope semper inimica fortuna iustitiae, sic enim Aurelianus occisus est, sic Tacitus absumptus, sic Probus caesus, ut appareat nihil tam gratum esse fortunae, quam ut ea quae sunt in publicis actibus eventuum varietate mutentur, sed quorsum talibus querelis et temporum casibus detinemur? veniamus ad Carum, medium, ut ita dixerim, virum et inter bonos magis quam inter malos principes conlocandum et longe meliorem, si Carnium non reliquisset heredem. 
4	 Cari patria sic ambigue a plerisque proditur, ut prae summa varietate dicere nequeam quae illa vera So Lenze and Tidner ; prope et semper P, Hohl; semper et prope Peter. So Obrecht foll, by Peter ; praesumptae grauitate P. sit. Onesimus enim, qui diligentissime vitam Probi scripsit, Romae illum et natum et eruditum sed Illyricianis parentibus fuisse contendit, sed Fabius Ceryllianus, qui tempora Cari, Carini et Numeriani sollertissime persecutus est, neque Romae sed in Illyrico genitum, neque Pannoniis sed Poenis parentibus adserit natum, in ephemeride quadam legisse me memini Carum Mediolanensem fuisse, sed albo curiae Aquileiensis civitatis insertum. ipse se, quod negari non potest, ut epistula eius indicat, quam pro consule ad legatum suum scripsit, cum eum ad bona hortaretur officia, Romanum vult videri. Epistula Cari: Marcus Aurelius Carus pro consule Ciliciae Iunio legato suo. maiores nostri, Romani illi principes, in legatis creandis hac usi sunt consuetudine, ut morum suorum specimen per eos ostenderent quibus rem publicam delegabant. ego vero, si ita non esset, aliter non fecissem ; nec feci aliter, si te iuvante non fallar, fac igitur, ut maioribus nostris, id est Romanis non discrepemus viris. Vides tota epistula maiores suos Romanos illum 
5	 velle intellegi, indicat et oratio eius ad senatum data istam generis praerogativam. nam cum primum me ins. by Lessing and Hohl; om. in P and by Peter. albo curiae Madvig, Hohl; auo iuria P; auo iuri Peter. So Bitschofsky ; feci alit si P, *s specialiter Peter. imperator esset creatus, sic ad senatorium ordinem scripsit. inter cetera: Gaudendum est itaque, patres conscripti, quod unus ex vestro ordine, vestri etiam generis, imperator est factus, quare adnitemur ne meliores peregrini quam vestri esse videantur. hoc quoque loco satis clarum est illum voluisse intellegi se esse Romanum, id est Roma oriundum. Hic igitur per civiles et militares gradus, ut tituli statuarum eius indicant, praefectus praetorii a Probo factus tantum sibi apud milites amoris locavit, ut interfecto Probo tanto principe solus dignissimus videretur imperio. 
6	 Non me praeteriit suspicatos esse plerosque et eos in fastos rettulisse, Cari factione interemptum Probum, sed neque meritum Probi erga Carum neque Cari mores id credi patiuntur, simul quia Probi mortem et acerrime et constantissime vindicavit. quid autem de eo Probus senserit indicant litterae de eius honoribus ad senatum datae : Probus Augustus amantissimo senatui suo salutem dicit. inter cetera : Felix autem esset nostra res publica, si, qualis Carus est aut plerique vestrum, plures haberem in actibus conlocatos. quare equestrem statuam viro morum veterum, si vobis placeat, decernendam censeo, addito eo ut publico sumptu eidem exaedificetur domus marmoribus a me delatis. et om. in P. quod P. So *s and Cas., foll, by editors ; uel eidem P. decet enim nos talis integritatem remunerari viri et reliqua. 
7	 Ac ne minima quaeque conectam et ea quae apud alios poterunt inveniri, ubi primum accepit imperium, consensu omnium militum bellum Persicum, quod Probus parabat, adgressus est, liberis Caesaribus nuncupatis, et ita quidem ut Carinum ad Gallias tuendas cum viris lectissimis destinaret, secum vero Numerianum, adulescentem cum lectissimum tum etiam disertissimum, duceret, et dicitur quidem saepe dixisse se miserum, quod Carinum ad Gallias principem mitteret, neque illa aetas esset Numeriani ut illi Gallicanum, quod maxime constantem principem quaerit, crederetur imperium, sed haec alias ; nam exstant etiam litterae Cari, quibus apud praefectum suum de Carini moribus queratur, ut appareat verum esse quod Onesimus dicit, habuisse in animo Carum ut Carino Caesareanum abrogaret imperium. sed haec, ut diximus, alias in ipsius Carini vita dicenda sunt. nunc ad ordinem revertemur. 
8	 Ingenti apparatu et totis viribus Probi profligato magna ex parte bello Sarmatico, quod gerebat, etiam Cas.; iam P. contra Persas profectus nullo sibi occurrente Mesopotamiam Carus cepit et Ctesiphontem usque pervenit occupatisque Persis domestica seditione imperatoris Persici nomen emeruit. verum cum avidus gloriae, praefecto suo maxime urgente, qui et ipsi et filiis eius quaerebat exitium cupiens imperare, longius progressus esset, ut alii dicunt morbo, ut plures fulmine, interemptus est. negari non potest eo tempore quo periit tantum fuisse subito tonitruum ut multi terrore ipso exanimati esse dicantur. cum igitur aegrotaret atque in tentorio iaceret, ingenti exorta tempestate inmani coruscatione, inmaniore, ut diximus, tonitru exanimatus est. Iulius Calpurnius, qui ad memoriam dictabat, talem ad praefectum urbis super morte Cari epistulam dedit: Inter cetera Cum, inquit, Carus, princeps noster vere carus, aegrotaret, tanti turbinis subito exorta tempestas est ut caligarent omnia, neque alterutrum nosceret; coruscationum deinde ac tonitruum in modum fulgurum igniti sideris continuata vibratio omnibus nobis veritatis scientiam sustulit. urgente Eyssenhardt, Peter ; iurgante P. filiis Hohl; filii P, *s ; filio Peter. subito enim conclamatum est imperatorem mortuum, et post illud praecipue tonitruum quod cuncta terruerat. his accessit quod cubicularii dolentes principis mortem incenderunt tentorium, unde unde fuit, fama emersit fulmine interemptum eum quem, quantum scire possumus, aegritudine constat absumptum. 
9	 Hanc ego epistulam idcirco indidi quod plerique dicunt vim fati quandam esse, ut Romanus princeps Ctesiphontem transire non possit, ideoque Carum fulmine absumptum quod eos fines transgredi cuperet qui fataliter constituti sunt. sed sibi habeat artes suas timiditas, calcanda virtutibus, licet plane ac licebit, ut per sacratissimum Caesarem Maximianum constitit, Persas vincere atque ultra eos progredi, et futurum reor, si a nostris non deseratur promissus numinum favor. Bonum principem Carum fuisse cum multa indicant tum illud etiam, quod statim ut est adeptus imperium, Sarmatas adeo morte Probi feroces ut invasuros se non solum Illyricum sed Thracias quoque Italiamque minarentur, ita scienter bella partiendo contudit, ut paucissimis diebus Pannonias securitate donaverit occisis Sarmatarum sedecim milibus, captis diversi sexus viginti milibus. quod terruerat Purser, Hohl; quo terruerat P; quo territi erant Peter. unde unde fuit Purser; unde fuit P; unde subito Peter, Hohl. ut *s , foll, by Peter ; om. in P. So Madvig, foll, by Hohl; sic inter bella pariendi P. 
10	 Haec de Caro satis esse credo, veniamus ad Numerianum. huius et iunctior patri et admirabilior per socerum suum facta videtur historia, et quamvis Carinus maior aetate fuerit, prior etiam Caesar quam hic sit nuncupatus, tamen necesse est ut prius de Numeriano loquamur, qui patris secutus est mortem, post de Carino, quem vir rei publicae necessarius Augustus Diocletianus habitis conflictibus interemit. 
